"","WT.sham.1","WT.sham.2","WT.sham.3","WT.isc.1","WT.isc.2","WT.isc.3","Trans.sham.1","Trans.sham.2","Trans.sham.3","Trans.isc.1","Trans.isc.2","Trans.isc.3"
"1426598_at",7.59655503946483,7.74838015841711,7.7667973109783,7.28137665892801,7.64718640435702,6.96019462533525,7.35580580350233,7.83892204074833,7.34783153117669,7.13950132581886,7.26326471625095,7.03826093096851
"1451055_at",6.13318507802391,6.47648264105532,5.59452655837602,6.07268095972991,6.08730271199286,6.67243421581228,5.49167361876754,6.06152860739936,5.92120454947082,5.94761813264733,5.45031073906303,5.79749114537603
"1452028_a_at",5.24649458534405,5.75346282619659,6.01697701366988,5.81576247041896,5.12301334179292,5.32361613419099,5.63310017192408,5.76732864735613,5.90237501135201,5.56796427455872,5.82072639999219,5.60159119616515
"1433693_x_at",6.30876430808927,7.40028394056158,6.94780907072918,6.61269415792831,6.8561461889837,6.94502446432102,6.26563159934718,6.49286573110908,6.64043389523469,6.38071649093509,6.44610052457485,6.81109448560818
"1420624_a_at",8.84631710735895,8.56909644140284,8.68726829924219,8.10892425167432,8.68285117372873,9.04318905710634,8.27190065477965,8.69625338723105,8.85510785771202,8.2720037313616,8.92739095154192,8.33173803715403
"1416156_at",9.685384676288,9.71321400041958,9.48767745265136,10.688655147573,10.4839617765739,10.4443775399512,9.23896500009088,9.51925627501952,9.57152502242215,10.2983108878407,10.1897930338076,10.3105365284773
"1437192_x_at",12.3371991068676,11.8659177137079,12.4164598832119,11.8943232340405,11.8455007421871,12.2018627218554,12.442416656443,11.809294036939,12.3683006452735,12.3348105290104,12.3053826217811,12.0794691832879
"1439239_at",7.71368497583475,8.30408783536314,8.53546374918976,8.7935357281652,8.65861981803749,8.49013208382744,7.92786023896557,7.77933826607474,8.02278005420752,8.61308869543353,8.63832896614361,8.94000065781535
"1426071_at",5.52765724116878,5.26617982805167,6.36820840755736,6.09376713121399,5.32063347250202,5.40877686195329,5.49207501822017,6.10600769491283,5.78762249034209,5.28701166234794,5.45950371446376,5.28948699177864
"1424612_at",7.36441489265836,6.80310403138505,7.48933004316803,6.98903595466641,6.93265942226715,7.25171504365748,6.82661123941813,7.35157648117785,7.5568071750255,6.63263707586309,7.37793967454409,7.17379819686893
"1448837_at",5.20957631433799,5.06464499419248,5.75996045385386,5.6868124205199,5.77999977951783,5.66764235571204,5.78780136412939,5.20553792849961,5.34866408627273,5.57287008437167,5.8142661221399,5.46607783807146
"1456292_a_at",9.4695093570511,9.49002575874715,9.40307897888181,10.5867108564741,10.6399862544628,10.9357044423899,9.09940947051268,9.32230687201733,9.34896335842648,9.85957473917925,10.508503092616,10.3194715929432
"1429412_at",6.10362422719596,6.1724002837023,6.28648160966172,6.72664165860363,6.65014786086509,6.81129936784869,6.2273999108047,6.25082588507292,6.48535682844615,6.75240292466646,6.96697204649877,6.46671439165933
"1417900_a_at",9.0205534950726,8.86105613500277,8.86600059998141,9.60432346272554,9.72160040563656,9.82943442441113,9.36307503006821,9.24904283986544,9.26542579172958,9.56526145763719,9.80495584815477,9.68695589144032
"1449869_at",5.97264186378256,6.45288775065572,6.02598734861226,5.29589101334121,5.21193672683442,6.03944226441817,6.30436650447551,5.99120762627295,5.6925150254687,5.188964154693,5.23495655138738,5.21668207854858
"1435949_at",6.12255381244705,5.65712686159328,6.49542066849516,5.74023228533357,5.52966691829267,5.75139152038365,5.96515935176888,6.17052072093822,6.26468113472604,5.65328641661011,5.6171619287856,5.73187147383343
"1434445_at",9.2044735439926,9.26767645346333,9.12037585598841,9.65009526472871,9.23350268410655,8.95645441723864,8.93356487051125,9.07407910613672,8.57285308670787,8.83002162251853,8.61376316102864,8.33734940674112
"1434420_x_at",9.10974694296706,9.09328593253024,8.5989301808637,8.66640688295267,8.64241144687042,9.44268639704145,9.56472671704624,8.69426047307189,8.7551343654743,9.58074508871421,9.26475533856278,9.5309525451338
"1433832_at",9.36156710289738,9.29349735092539,9.96966960882132,9.78768169785219,9.89842904782569,9.97146747361581,9.33580297144578,9.37220217820874,9.65813240652932,9.38768312070425,10.066828143974,9.80706420698675
"1434900_at",9.87158783478231,9.83152652547575,9.79966419295093,9.48005846945822,9.25081640804489,9.34046566873945,10.1461084621852,9.74457691244877,9.87581512533601,9.73761170627617,9.12770623061876,9.48433839910557
"1435386_at",7.03643430528609,6.54182833750308,7.21453005887111,6.78247255666106,6.38948824651503,7.05261527560368,6.90521900557085,6.94194206398252,7.2633011877059,6.38378014011237,6.55117888026135,6.4910145331002
"1454786_at",8.07501466440006,7.93444586036731,8.06087589553672,9.03171935470432,8.83988982007878,8.56213528963444,8.59900922706006,8.19522594399378,8.29849824057957,8.84752373079673,9.22828360886501,9.00180690280891
"1451107_at",6.90680864987326,6.1704983109706,6.87691425868057,7.25905130904935,6.64568935041649,6.33274370441818,7.14086249278725,6.77567905672958,5.83374263076779,6.86482462375942,6.59993794354491,7.30173864010329
"1451069_at",9.09791973849704,9.12034686757448,8.86931077540989,10.6226948132832,10.7046975664251,10.5598516968397,9.00770223588994,8.95958745900071,9.2226066375821,10.1211526694054,10.2797179656992,10.071872858585
"1426825_at",5.72625400605811,5.61288915263778,6.66097589168846,6.83646196229536,6.58035176365276,6.53391224119871,6.51049261685879,6.19997652151857,6.02767059038652,6.77890705833978,6.14105751706252,6.13033332676662
"1437420_at",5.46322519603466,5.57450271044956,5.94559665907777,5.60173986293459,5.38180530019049,5.43826730404356,5.38949617741195,5.58266684003524,5.6213419586092,6.21763362286897,6.26844877219951,6.0257601018243
"1423054_at",9.09563526723073,8.97074836960198,8.7733971351195,9.67666295670163,9.55144774864968,9.71952950996545,9.11134378402672,8.99748968832164,8.97521508204214,9.41027050003841,9.54022154651522,9.49053865250338
"1416773_at",8.58234625508426,8.83473071090616,8.69246997690021,9.55789934116992,9.61093801149652,9.58449796077853,9.08592336475429,9.18120790685245,9.28639162541536,9.86454064754445,10.1861931073122,10.1321952887145
"1448411_at",11.4252189366363,11.0276906715835,10.9327382772128,10.7372386552267,10.6419036125091,10.308279440725,10.4312402061603,10.2665330169752,10.0679103904305,10.405197105029,10.004372712398,10.2839245264908
"1425037_at",6.8492899131908,7.01179695479134,6.4456445060291,7.68444871406252,7.66621636259509,7.47043995251766,6.71530025015536,6.81780078326256,6.39925814546656,7.28753586268413,7.39655877077982,7.1688746452648
"1420191_s_at",9.66427162060844,9.75561595528756,9.66557745705544,9.20914701445542,9.45933818853192,8.92226846243375,9.92412792663499,9.63260050419262,9.91429555040494,9.73513405510562,9.0944801485922,9.75511868369696
"1448593_at",5.29581184100855,5.28674592513025,6.0319758389027,5.87092468640448,5.86550269733406,6.1090095781298,5.68531598079395,5.3907939547516,5.32136976121306,5.91728456548841,6.09161263686709,5.90691549133746
"1436776_x_at",7.35211831508529,7.4152026227392,7.14302708612018,6.93077376560887,6.8935338347172,6.69195952552709,7.34152641348214,7.22266190808676,7.39320427544173,7.04365483828578,6.46965243840291,6.71396746600373
"1419015_at",5.56957115528757,6.51650349681849,6.73416945817527,5.79694601734394,6.36076412173477,6.69565387681118,5.91519347696781,6.50297136677853,6.33396931296475,6.2877818121954,6.08242613418299,6.41921472783829
"1460657_at",7.14687745346877,7.44604577874446,7.67688664344869,7.82456882140953,8.22236019887131,8.44404918201399,7.02556171816315,7.20676451972373,7.41399457266837,7.77892091750808,8.33216634674489,7.82160217772038
"1437630_at",6.73082517166584,7.15159632044846,6.87943551391393,7.71705144485357,7.41464170541585,7.8675281910862,6.85158239773589,7.07230406209939,7.14238468979953,7.30810069481158,7.28186290283608,7.39633749747906
"1426734_at",7.46864726788665,7.77028683720735,7.52821880980804,8.04253027656464,8.22971021511321,7.55621055735238,7.59767010514408,7.62905466175513,7.93135299612608,8.30141342859877,8.03667432723712,8.15849031735904
"1450772_at",6.18573483006008,6.75215971423295,6.2371354104367,6.95426191669271,7.0486283459507,7.16597793641043,5.84077637144088,5.88776580199443,5.92679682868193,6.68292166137292,6.52524619427525,6.67562855264862
"1449425_at",7.83520008668858,7.75282235312968,7.52364501388745,7.43100971735596,7.16999511507053,6.78798594789352,6.76185788466898,6.76928447948118,6.51360634167633,6.86681902885971,6.33254088515144,6.68568326532337
"1421465_at",5.65797836816417,5.93440458425031,5.44318853899861,5.32249836603694,5.28672280112804,6.09268009294198,6.61514797818545,6.35931290828948,6.10662614991878,5.8396472502429,6.33767390752307,5.91379136495747
"1450782_at",7.60941455663252,7.24434890834874,7.58828870940815,7.60734587888788,8.01956508640315,7.76053777379844,7.26800634797031,7.32757768829501,7.96767265155513,7.83460208897257,8.09422375041167,7.93813811812236
"1449699_s_at",5.69754463709827,5.24941626485908,6.31308837993819,6.18016312215696,5.79234745200696,5.4175617860179,6.27550897375464,6.2635485710958,6.16188052225571,6.17430279800983,5.63809220324755,6.08733360466219
"1420891_at",5.43809431129502,5.33344764331466,6.39179737215134,6.23381290118685,6.06769983754234,6.37707832264643,5.87721492291437,5.81059013340629,5.82836987957532,5.7138259053994,6.3964055666349,5.55158090126816
"1425995_s_at",5.39417532330313,5.68150859867481,5.59946182042138,5.4945538656839,5.35039895646921,5.19222506873131,7.85114059791132,7.19423761039427,7.01754014296396,6.83489325982127,6.34217602327564,6.51048217639964
"1420011_s_at",10.2419196523449,10.1832450563285,9.67412745702421,10.4640501331336,10.3193522165194,10.1865580272101,9.58074984591382,9.98212521054632,9.61102082794148,9.68012729274876,10.1740979585919,10.0624354609022
"1419220_at",5.21157275657124,5.02835608331075,5.30085074343731,7.08725388533726,7.35006466994942,8.48289409841615,5.27613957018675,5.27867850174829,5.28618016413328,5.80411017002933,5.73973139274089,5.28627473238664
"1435405_at",6.14038952139493,6.41705121802513,6.03654699688319,5.75060887649331,5.6157919957185,5.71700879113172,6.2272519038351,6.21520176976741,6.4056640306903,5.94982139734295,5.9328842992829,6.05757414518558
"1451902_at",8.54266687914965,8.49971784274755,8.73156445517319,7.99086678008667,8.03424498605122,7.41644517929342,8.49620316269343,8.34609843763598,8.2483986406781,7.71992200444123,7.66518374023353,7.85805009226696
"1424331_at",9.58842161260738,9.82538765741243,9.92224598724518,10.2647818634337,10.0965620504907,10.1320263963876,9.59920325359522,9.58413546813288,9.43336123184233,9.75623462058195,10.2615037847309,10.0277199202415
"1425915_at",6.03033825509539,6.23071882217854,6.00085591447539,5.82987634083637,5.24965298562516,5.17006614415633,5.78484384855406,6.01416993925702,6.18115469199939,5.86449019335953,5.16144400086191,5.92524991904671
"1425308_at",5.29452768656202,5.26902069872909,5.8546101132871,5.57069755213052,5.87029496190407,6.00611150927446,5.54064077034004,5.25856199051367,5.88558646799057,5.24585215815523,5.66124834932423,5.3686575498116
"1452639_at",8.09865993621125,7.97697579179143,8.43990745356391,8.7600241125242,8.56564809570404,7.69371476989306,7.77449354928613,8.60337247216523,7.81177271228802,7.81423095796988,7.55664866358386,7.49194776259451
"1428009_a_at",5.9594131176614,5.84994064403242,5.83102725812231,5.30354113677669,5.34588741619108,5.26149607807414,6.01987778596954,5.35840976674594,5.86053545702207,5.80488166637803,5.31608887962364,5.3998046197508
"1424728_at",8.36813329672118,8.19912780257698,8.5417745587797,9.10180361951833,8.90736743257662,9.37125047242353,8.28671238435738,8.30400742880333,8.48148005382374,8.53984359361653,8.80705964653936,8.58194609613061
"1424078_s_at",9.27206859996846,9.04446522245445,9.29800802872908,8.70020007064962,8.61217478837103,8.35765922942348,9.2448568242532,9.19830276349125,9.09350762124431,8.91291313983157,8.79105946653512,8.64147745378114
"1453037_at",7.40030282672128,7.9192354097557,7.94613503186376,8.17539520043618,7.59065463260811,8.25107897777896,8.09367740709088,7.48202709212687,8.22867973544245,8.06796140716799,7.95904839145221,8.43473829789
"1436871_at",6.63619933295288,6.34436866206033,6.81977784411974,7.79412139285717,7.63173374858034,7.60653422135073,6.91447653073693,6.97721877691663,7.02729415088189,8.0569053950802,7.43498581189606,7.85007211082571
"1427061_at",7.15472717051689,7.15479391710769,7.12331680269614,7.53840329335699,7.55510157043907,7.8922416432481,7.40863409276593,7.44790203601773,7.56821408016527,7.99333911011073,8.23543345516688,8.22024722792377
"1425580_a_at",8.93019804248984,8.94776575517812,8.71939804643542,8.44454010746559,8.49191295496385,8.03110775576891,8.85694996914189,9.11722054612631,8.7213405627358,8.59163551549731,8.10154423459866,8.13755953416994
"1437521_s_at",9.91472726659656,10.1541888256392,10.060375512455,10.8198533500479,10.8494180254153,11.0746406986554,9.91536716617173,10.0861019685089,9.89813518631616,10.4729262831008,10.8836660147411,10.7217112297801
"1451208_at",7.78007624326672,7.96985593846466,7.46457691752418,8.68159940770413,8.38812951303521,8.55780387987732,7.60494737825881,7.89545877800607,7.43617505732721,8.07030803987505,8.43468906841242,8.16083946252247
"1424525_at",6.90383963853979,6.87601050979016,7.05889365242215,7.0385982412627,6.93997239127797,7.09362501642469,9.53481463873119,9.82344082839949,9.82972859930693,9.4159484851743,9.12074087288845,9.56161749985585
"1451590_at",5.1963876035039,5.67227392954053,5.7144614135883,5.73060069922977,5.57678141536361,6.0202931907063,5.24813328676369,5.22693762254015,5.27425368353129,5.6721348376267,5.74643917330592,5.81320317912064
"1451277_at",9.39850946631554,9.48300776104972,9.45678577599943,9.09493624724117,9.23496778723717,9.10879608313068,9.36304542148765,9.25156021714088,9.40054853794333,8.84617251252682,8.80975686007078,8.90673869228032
"1451611_at",9.4751254575833,9.59114934958057,9.60274324840202,8.87055065432796,9.18471107553605,9.15095550017174,8.88272421745506,9.39467493286313,9.46880033802472,8.77795318467815,9.22385022456166,8.95027970071512
"1434212_at",7.88303259706287,8.30668264555764,7.98319677182281,7.89244449523183,7.51258936797319,8.17765015073821,7.15078801500624,7.36758486299697,7.31222923006401,6.886969339318,7.23539095370242,7.64408886241897
"1434999_at",9.0676666650129,8.96634268063394,9.16891160432235,8.43724531190314,8.14444677978729,8.22225893709888,9.22272650877241,9.06269636695029,9.13704603795352,8.31108307711568,8.31589568537123,8.34271142061709
"1420946_at",8.27310691401644,8.2964701946466,8.09198194258455,8.21921389260882,8.46390049702435,7.61323185708755,7.87093108771408,8.62916718459173,7.90848976043102,8.42374442919093,8.6158090955208,7.58567650631382
"1460366_at",7.19971005294094,7.44608259833967,7.19148674039286,7.2385078312894,7.33139232952041,7.5556583094604,8.00792136028335,7.8912093502035,8.14503829192408,7.79098777488167,7.63664099486656,7.95811050364662
"1437320_s_at",6.04691071693109,6.48536857126614,6.71079444428791,5.64484944809389,5.70614735599278,5.44190949744799,6.5629448480396,6.446570707166,6.35294150916438,5.42614587179818,5.42931797443321,5.69375198278606
"1451879_a_at",5.23485296613871,5.20423227122271,5.34760176184052,5.79838970385995,5.34242189620313,6.15291172860506,5.93453685209284,5.98482593985933,5.65625344705827,5.61736044802834,5.4880872952617,5.94839936055384
"1423879_at",10.1954079858223,9.87010285182519,10.1552252585958,9.6614275138228,10.0423089312771,9.40357874501515,10.3070103984333,10.4127055889112,10.2620044737114,9.92932249661189,9.79966513259926,9.72819350091511
"1425162_at",6.96159538932861,7.20440054958513,6.80718547092283,8.16603858111389,8.17216944494959,7.84341282036329,7.07409331464738,7.2957053164992,6.97584609654911,7.72766280366467,8.24258831376449,7.91800938852426
"1416487_a_at",6.20445843827287,6.40106276578195,6.69964698953614,7.03190462832018,6.57106537743849,6.7632663155065,6.19473353924773,6.29013523126884,6.49512649389957,6.22231540362066,6.73130866397381,6.44375065809523
"1426271_at",8.02132094269768,7.93378897706252,8.0822785729805,8.1173525555066,7.95930166612282,7.83698985846877,9.50375405504566,9.30226726837778,9.0972993868502,8.97506859164369,8.77903283969703,9.0757514322792
"1438064_at",5.7651419726352,7.0617385417474,6.15229096369665,7.231504601985,7.46440539881969,7.91378159398235,5.91147676558023,6.75322847042461,5.51087092042789,6.83818315654056,6.72342391678842,6.88760116627315
"1437982_x_at",7.00545729165981,7.37642871899507,6.96059259368075,7.49809714449481,7.54837470226494,7.28439598170058,7.2312508723858,7.41777524430498,6.91239785054648,7.15808567625192,6.80336609457166,6.60480132937853
"1424210_at",9.38887931521825,8.98598418280913,9.11893215855761,9.68607746579557,9.75024694834872,10.3743364846232,9.2967976110964,9.10818351772283,9.33216376407593,9.49663773933768,9.73905912756334,9.8466281681788
"1416538_at",7.21429866944375,7.28212467158617,7.33133911947498,6.57719724262313,6.83436472059798,6.9017127020089,7.28165343343295,7.1569905912664,7.30018603036379,6.73102265906389,6.65129636420905,6.65127954994403
"1437608_x_at",11.1213981693489,10.9331156281929,10.5091903776696,11.3806610138075,11.649690376589,10.3973196459792,10.3859694236657,11.2547578406987,10.5246472848399,10.4431772854536,10.1429219344984,10.0332300156917
"1436981_a_at",9.33535713975088,9.46461798517416,9.29013536535127,9.47408538793806,9.62650814631639,9.00310449467575,8.77874502008437,9.33966202982102,8.63487451083457,8.97384198866411,8.82121110578843,8.36935978870354
"1422570_at",6.5486400784525,6.26804508049879,7.14451728859954,8.28592883480533,8.15335560672405,7.77332136639045,6.69869628689296,6.70359032587773,6.98721150086453,8.04010975227912,7.82643925069887,7.92645131062718
"1426208_x_at",10.3022877281044,10.4654147037579,9.98045781762149,10.843731451935,11.1315853422935,11.6287629792261,10.047489467939,10.459698412546,10.5850666331484,10.5986120294864,11.0194605036693,10.8382431561219
"1439749_at",9.60692982120634,9.49950553427338,9.42455502744733,7.90418477427259,8.32422554639682,9.24473028432621,8.72662433890331,9.30207864028514,9.18584214880281,8.84792565764261,8.64841698637958,8.91538964525252
"1439479_at",10.3416990428427,10.0761420331584,10.4796627150227,8.82513685680182,8.85809470977002,8.85733704176199,10.5901223606622,10.1310670727552,10.051799745093,9.09777249299216,8.81938775990291,9.21378894993149
"1424229_at",8.07232153226446,8.09765495391709,8.0737498967101,9.96515266498512,9.79488446767929,10.2375589832721,8.32574149380611,7.87661736705038,8.24654249975264,8.968916022283,8.77432827772619,8.89813274549012
"1450090_at",8.21942155191207,8.15250361706077,8.05954716662437,7.59391644053839,7.70435875989894,7.19957183359697,8.25125723166328,8.51730850342099,8.20419169139363,7.70321557401895,8.10599576085151,8.02731849299713
"1452045_at",10.1461306839876,10.2034185000126,10.0376662241416,11.2584396235533,11.3654358932249,11.2677589811161,10.1715513579413,10.1270340042039,9.908352719093,11.1155951868335,11.1834777858325,11.1789732399059
"1423885_at",7.38703295463864,7.69579629078972,7.798828968421,8.56653549404859,8.45152361348107,8.88193455193434,7.35636555417825,7.76286329072177,7.82591036774139,8.03704837049859,8.45037480303265,8.46385771516133
"1418160_at",5.803415381761,5.88244698894287,5.8502935347445,5.59218947356971,5.74097522793337,5.20841544568567,7.88219505984026,7.95728783828407,7.77456972348181,7.19407434773463,6.23695528953555,7.01166952101174
"1424194_at",7.30326472157371,7.29727419461531,7.85095678860054,7.02893004959189,7.47602163078319,7.456321854258,7.84104467346216,7.78149188533585,7.88291194872179,7.01381053110636,7.45458944023733,7.02488746775736
"1449068_at",10.1489758421087,9.71264368564839,10.4420072293495,9.8434096857646,9.96919169664553,10.3532607991958,10.3641548288926,10.3125018026896,10.3395849098162,9.86915001696487,10.4471801518554,10.3214954700219
"1456108_x_at",10.2567001449585,10.0315565099007,11.2330508357018,9.93610172587365,10.0171112570655,9.84383733480833,10.5799236254145,10.160904909089,10.5760863295535,10.2971926499843,9.88751858553509,10.7602961765428
"1420944_at",7.66347678432921,7.29476785025318,7.11229255394012,6.5656705780628,7.54080239934873,7.74547844174749,6.97731671002829,7.09480567021066,7.61364201650405,6.95479265352881,7.89144837872594,7.30567392509486
"1438234_at",7.16560341036783,7.61612585208254,7.39886694417909,8.04819911587338,8.08048348411763,7.71975226663032,7.12974670148274,7.66928570792778,7.07186883355589,7.84831519974595,7.68579315330127,7.83720307923759
"1425511_at",7.89805962335983,7.753211867024,6.95817088120965,7.84301906268347,6.96907578923277,7.45895269937507,7.24278565249885,7.72877808075659,7.69231012490355,7.87131393806458,7.54052018904379,6.9922407664925
"1455092_at",9.43872375538516,9.6609334441771,9.82710000153162,8.56285869785139,8.274434660142,8.33394265021623,9.47618058865412,9.58257162634979,9.33363846831005,8.56497226393714,8.91831070965997,9.30401312821339
"1416085_s_at",11.2597339686999,11.2387496101541,11.0601703878395,11.8958157096727,11.9295404977079,11.9721854694928,11.0872626584625,11.4191913037594,11.3787901230004,11.9801503218007,11.8464116677876,11.6249749423419
"1425399_at",5.42578850023263,5.93166621120085,5.92380147701866,6.43445589845794,6.49961468833591,6.16578999351177,6.07065381633233,5.86972365173646,6.11262731532602,6.41719077714641,6.76722409374996,6.37938073359361
"1416586_at",9.45151647881072,9.39354704846345,9.53545506246204,8.79231775214948,8.86524050660696,8.23270589759598,9.47896899661231,9.37195433703196,9.37853144175302,9.00066476604787,8.61893209360831,8.81356824766073
"1428294_at",7.23082368872701,6.9567639796274,6.83137429150572,8.00928988868532,7.63962502135185,7.80949542593162,6.93370813395868,6.87306661182859,6.84537792655971,7.84816202091624,7.94995534206623,7.97166122943702
"1427426_at",8.29578494635493,8.91280504845862,8.72593335814405,8.16060868951923,8.09478972465085,7.87303432476747,7.21305140158164,8.06042327497903,7.2546025614779,8.42004344390356,7.09998764066469,7.95876471661203
"1452519_a_at",7.13221326657018,7.21378539386052,7.11394065175745,9.12286082302233,9.35299064613784,8.90993854315583,7.0617373993312,7.20398270334177,7.10532125078055,9.70475887673587,8.61451644672095,9.14058720100309
"1449391_at",7.1160655709942,7.57305393776729,7.1287645661543,6.89846029543187,7.20612478857479,6.92566023649777,7.86478988256247,7.81649508661088,7.64651310517096,7.64114333463048,6.89237613465441,7.44873022111003
"1421251_at",6.70294861819383,6.85752236748865,6.77825632301191,6.56107739692317,6.61007201014016,5.97260425902974,6.5303089218177,6.94367890429819,6.80790529058585,6.58467412305733,6.05244535763091,6.23529599673655
"1460368_at",5.91083406249046,5.57854714735396,5.98663127441093,5.45841618572154,5.28048359671811,6.77322322405659,5.676688593067,5.64586364431603,6.03247417268147,5.27489753844947,6.1109581792575,5.68833834419311
"1451397_at",8.76829861650002,8.71252679339941,8.86430989576654,8.28862934660227,8.27977001589597,8.22330636956371,8.96837530704682,8.80742278261245,8.53832061885482,8.50636328579831,8.44201252816496,8.2051892053815
"1424583_at",6.48006438344972,6.1935106348116,6.45238377925078,6.05789757486091,5.79303947571842,6.23165119423946,6.34271041914075,5.87752532913916,6.47829542398575,5.67474838785772,6.16323860751384,6.06058529337319
"1426389_at",10.4083013820168,10.4599280109468,10.4103827089907,10.4635897231029,10.6218815781552,10.3531386538678,9.89194801272691,10.0032673701666,9.49357681523109,10.3286721389344,9.94937384635398,9.85248869207132
"1418955_at",7.24152939062082,7.29159181417298,7.48668213868547,6.80796289678594,6.63124085132445,6.79518769434577,7.63776079341414,7.52685240456869,7.52883410027969,6.97523890463344,6.78118211346015,6.89147786701144
"1419521_at",6.96898558656546,6.81965547842178,7.28964532980945,6.42925772532026,6.58350836044547,6.34584436186105,7.28103792954965,7.05939744137375,6.88000944291004,6.68778378436652,6.45118676109553,6.8350097475751
"1451620_at",11.8522952972855,11.4739958843188,12.0831253223466,11.0351891103053,11.3485544591193,11.0763222048645,11.7586044201889,11.5240196352808,11.859383560375,11.1981036188842,11.0370592749391,11.3557570949971
"1451046_at",8.86653224570933,8.72520526540012,8.70102829154132,8.55023365067088,8.37293709050782,8.04016234698949,7.70753008209288,7.4933339207887,7.0734342534436,8.05500256956378,7.57229280886766,7.71206007297264
"1423642_at",11.8316848616685,11.5071127895623,11.8903821450249,11.0903454797387,11.202319237065,10.977521658473,11.7352915767061,11.7100426829911,11.6254279786768,11.2561198234632,11.4686723348092,11.3506202714612
"1451498_at",6.14714587509746,6.41850999990079,5.50307699722307,5.8581261798614,6.06156337595126,6.08435225191807,6.07409377679424,5.47628600670942,5.72166775509681,5.77774622360007,5.60319719391875,5.6428195935388
"1419565_a_at",6.50243380494905,6.82511946510449,6.97236678377328,7.25657503605015,7.09591926201592,7.59287944661669,6.78625891207726,7.08191950017205,6.47550832538006,7.17500857270387,6.46374109763907,6.40875293984315
"1423477_at",9.33913136934135,9.20428393590091,10.327190895056,8.90001399683097,10.063184025751,11.1674626050838,9.72178309928569,10.2291074566418,11.3188116074128,8.40620292117553,10.1163945627641,9.67365704854586
"1424735_at",8.0642523732154,7.81165773196666,7.89991576081576,8.92996401353111,8.69004871133999,9.24013639377871,7.9894620028325,7.47534245716157,8.22782871506595,8.57214724667203,8.88197493558657,8.87560689166841
"1456417_at",6.60429966757816,6.79293980148617,6.99400486000916,6.16637608900977,6.84921520065649,7.82286607758528,6.6971501056475,7.07903939952591,7.98745534587708,5.96888065363807,7.19593214765392,7.23775585310199
"1421303_at",6.32767803585103,5.50178507379456,6.25215189753541,6.45321035821359,6.13954734318,5.9472067494579,5.53567275931144,6.00792160585583,6.4614224282961,5.96142902347246,5.85003193832076,5.63348553561418
"1424188_at",10.2116403294619,10.1938890945375,10.2080695095634,9.6965977029542,9.7100530087475,9.54101117646201,10.3696877827598,10.2675761151275,10.3235968513375,9.95130333480478,9.75432796134946,10.029704981729
"1422786_at",7.04371326208297,6.60700528204871,7.19326440231728,8.34717679194659,8.17422002395399,8.60708366588949,7.17521073806064,7.15532986202266,7.29304557588235,8.97209546059346,8.55773759229237,8.72965603607376
"1435697_a_at",6.01871234779974,6.3380783198234,6.00049630503133,6.12504234605837,6.51933964824552,7.09629282488073,6.17894506517567,6.25376169190436,6.98152172265186,5.93725091188992,6.61388909911467,6.33424150626909
"1417240_at",8.14344175932417,8.01341171503004,8.1749366339212,9.24457210301723,9.0524028760105,9.13211289151279,8.26296912862273,8.07089215428522,8.20622057931071,9.3172985849623,9.38724595886531,9.18738747050266
"1426311_s_at",8.1550295212752,8.52038926976303,7.68399996981572,8.33092512173839,8.70982913031119,8.87695278358996,7.85241786736019,7.85667595477138,7.62206883432223,7.9355666897892,8.47440162861293,7.89044190401517
"1452139_at",6.85437805216993,6.51326209076797,6.85673417686368,7.39029438410786,7.31114966068874,7.43604676178568,6.8551973016148,6.99118087897463,6.96669154832432,7.33467513077529,7.31059852443822,7.52042103032334
"1424107_at",5.56017545230978,6.18575173625813,5.8833682550851,6.44777440571534,6.50782362553546,6.67755113489343,5.52970006638424,5.88222874307461,5.68915437745149,6.46658266571819,6.24683061192002,5.98001093645093
"1424976_at",6.05402694820986,6.00252117951152,6.04926755314262,6.77445832997772,6.63590500116437,6.69264978930546,6.09298655598776,6.47483505699901,6.54780437041204,6.54559210960952,6.73373039180551,6.59203058201833
"1424037_at",11.1623521252365,10.963896510682,10.9754803726631,10.8388553937919,10.805054801409,10.2837964024557,10.4527974407037,10.2677981484292,10.3155464426749,10.49845209335,9.86886615745588,10.4085081784913
"1425359_at",5.27367888665043,5.05305493789696,5.44538217442572,5.70952593987924,5.65439974546678,5.16321327314336,5.26904379126254,5.16431365300603,5.23949113170178,5.69806729031124,5.56108995478328,5.73636202250136
"1425660_at",8.54887737621509,8.62991397051629,8.54485542261588,8.79452434725938,8.88411250132207,9.16869282431721,7.77857857614338,8.52681581702107,8.06548774136179,8.69489354905354,9.08926513040909,8.15580052509669
"1424371_at",6.02766520255987,6.3223538955033,6.48421320848466,7.10906295601142,6.90429769362578,7.25756049787496,6.5830472341961,6.16463523381639,6.49548357303631,6.85347720074962,7.41391630880865,7.24657518721826
"1456225_x_at",5.44467249249913,5.173384800583,5.35246587618355,7.45375979326971,6.96180584019574,6.87806951859988,5.34297942451844,6.06709449310938,6.16373952036684,6.91200046521487,7.35409250517277,6.85265835268997
"1420110_s_at",7.96413065202539,7.82975420453274,7.82584207975836,8.78213214861314,8.27439816212285,8.70769859790298,8.09982508537724,8.07276725399913,8.43250993229162,8.4600704934458,8.85622489167022,9.0220601386692
